message,label,Extracted URL,Message Len,FQDN,Website Size in KB,Website Textual Content Length,Status Code,Parked
All was well until slightly disastrous class this pm with my fav darlings! Hope day off ok. Coffee wld be good as can't stay late tomorrow. Same time + place as always?,ham,,168,,,,,
Hello! Good week? Fancy a drink or something later?,ham,,51,,,,,
Headin towards busetop,ham,,22,,,,,
Message:some text missing* Sender:Name Missing* *Number Missing *Sent:Date missing *Missing U a lot thats y everything is missing sent via fullonsms.com,ham,,152,,,,,
Come by our room at some point so we can iron out the plan for this weekend,ham,,75,,,,,
Cos i want it to be your thing,ham,,30,,,,,
"Okies... I'll go yan jiu too... We can skip ard oso, go cine den go mrt one, blah blah blah... ",ham,,95,,,,,
Bring home some Wendy =D,ham,,24,,,,,
Whatsup there. Dont u want to sleep,ham,,35,,,,,
Alright i have a new goal now,ham,,29,,,,,
"Alright, I'll head out in a few minutes, text me where to meet you",ham,,66,,,,,
Yes:)from last week itself i'm taking live call.,ham,,48,,,,,
Siva is in hostel aha:-.,ham,,24,,,,,
Send this to ur friends and receive something about ur voice..... How is my speaking expression? 1.childish 2.naughty 3.Sentiment 4.rowdy 5.ful of attitude 6.romantic 7.shy 8.Attractive 9.funny  &lt;#&gt; .irritating  &lt;#&gt; .lovable. reply me..,ham,,248,,,,,
Ok. She'll be ok. I guess,ham,,25,,,,,
aathi..where are you dear..,ham,,27,,,,,
Any pain on urination any thing else?,ham,,37,,,,,
7 at esplanade.. Do ü mind giving me a lift cos i got no car today..,ham,,68,,,,,
I wnt to buy a BMW car urgently..its vry urgent.but hv a shortage of  &lt;#&gt; Lacs.there is no source to arng dis amt. &lt;#&gt; lacs..thats my prob,ham,,150,,,,,
At home watching tv lor.,ham,,24,,,,,
Does she usually take fifteen fucking minutes to respond to a yes or no question,ham,,80,,,,,
Booked ticket for pongal?,ham,,25,,,,,
You available now? I'm like right around hillsborough &amp;  &lt;#&gt; th,ham,,73,,,,,
The message sent is askin for  &lt;#&gt; dollars. Shoul i pay  &lt;#&gt;  or  &lt;#&gt; ?,ham,,89,,,,,
"Ask g or iouri, I've told the story like ten times already",ham,,58,,,,,
How long does applebees fucking take,ham,,36,,,,,
"Hi hope u get this txt~journey hasnt been gd,now about 50 mins late I think.",ham,,76,,,,,
But i have to. I like to have love and arrange.,ham,,47,,,,,
Yes..he is really great..bhaji told kallis best cricketer after sachin in world:).very tough to get out.,ham,,104,,,,,
You were supposed to wake ME up &gt;:(,ham,,38,,,,,
Oic... I saw him too but i tot he din c me... I found a group liao...,ham,,69,,,,,
"Sorry, I'll call later",ham,,22,,,,,
"""HEY HEY WERETHE MONKEESPEOPLE SAY WE MONKEYAROUND! HOWDY GORGEOUS, HOWU DOIN? FOUNDURSELF A JOBYET SAUSAGE?LOVE JEN XXX""",ham,,121,,,,,
"Sorry, my battery died, I can come by but I'm only getting a gram for now, where's your place?",ham,,94,,,,,
"Well done, blimey, exercise, yeah, i kinda remember wot that is, hmm. ",ham,,70,,,,,
I wont get concentration dear you know you are my mind and everything :-),ham,,73,,,,,
LOL ... Have you made plans for new years?,ham,,42,,,,,
10 min later k...,ham,,17,,,,,
hanks lotsly!,ham,,13,,,,,
Thanks for this hope you had a good day today,ham,,45,,,,,
K:)k:)what are detail you want to transfer?acc no enough?,ham,,57,,,,,
Ok i will tell her to stay out. Yeah its been tough but we are optimistic things will improve this month.,ham,,105,,,,,
Si si. I think ill go make those oreo truffles.,ham,,47,,,,,
"LOOK AT AMY URE A BEAUTIFUL, INTELLIGENT WOMAN AND I LIKE U A LOT. I KNOW U DONT LIKE ME LIKE THAT SO DONT WORRY.",ham,,115,,,,,
I hope you that's the result of being consistently intelligent and kind. Start asking him about practicum links and keep your ears open and all the best. ttyl,ham,,158,,,,,
"1.20 that call cost. Which i guess isnt bad. Miss ya, need ya, want ya, love ya",ham,,79,,,,,
Going thru a very different feeling.wavering decisions and coping up with the same is the same individual.time will heal everything i believe.,ham,,142,,,,,
Where did u go? My phone is gonna die you have to stay in here,ham,,62,,,,,
Great. Never been better. Each day gives even more reasons to thank God,ham,,71,,,,,
"Sorry, I'll call later ok bye",ham,,29,,,,,
Ok i am on the way to railway,ham,,29,,,,,
great princess! I love giving and receiving oral. Doggy style is my fave position. How about you? I enjoy making love  &lt;#&gt;  times per night :),ham,,148,,,,,
They don't put that stuff on the roads to keep it from getting slippery over there?,ham,,83,,,,,
When are you going to ride your bike?,ham,,37,,,,,
"Yup, no need. I'll jus wait 4 e rain 2 stop.",ham,,44,,,,,
There are many company. Tell me the language.,ham,,45,,,,,
"How long has it been since you screamed, princess?",ham,,50,,,,,
"Nothing. I meant that once the money enters your account here, the bank will remove its flat rate. Someone transfered  &lt;#&gt;  to my account and  &lt;#&gt; dollars got removed. So the banks differ and charges also differ.be sure you trust the 9ja person you are sending account details to cos...",ham,,298,,,,,
Nice line said by a broken heart- Plz don't cum 1 more times infront of me... Other wise once again I ll trust U... Good 9t:),ham,,125,,,,,
Ok I'm gonna head up to usf in like fifteen minutes,ham,,51,,,,,
Love you aathi..love u lot..,ham,,28,,,,,
Tension ah?what machi?any problem?,ham,,34,,,,,
"K, can I pick up another 8th when you're done?",ham,,46,,,,,
When're you guys getting back? G said you were thinking about not staying for mcr,ham,,81,,,,,
"Almost there, see u in a sec",ham,,28,,,,,
"Yo carlos, a few friends are already asking me about you, you working at all this weekend?",ham,,90,,,,,
Watching tv lor...,ham,,18,,,,,
Thank you baby! I cant wait to taste the real thing...,ham,,54,,,,,
You should change your fb to jaykwon thuglyfe falconerf,ham,,55,,,,,
If we win its really no 1 side for long time.,ham,,45,,,,,
Dear reached railway. What happen to you,ham,,40,,,,,
"Depends on quality. If you want the type i sent boye, faded glory, then about 6. If you want ralphs maybe 2",ham,,107,,,,,
I think i've fixed it can you send a test message?,ham,,50,,,,,
"Sorry man my account's dry or I would, if you want we could trade back half or I could buy some shit with my credit card",ham,,120,,,,,
"Sorry,in meeting I'll call later",ham,,32,,,,,
What class of  &lt;#&gt;  reunion?,ham,,34,,,,,
Are you free now?can i call now?,ham,,32,,,,,
Got meh... When?,ham,,16,,,,,
Nope... Think i will go for it on monday... Sorry i replied so late,ham,,67,,,,,
Some of them told accenture is not confirm. Is it true.,ham,,55,,,,,
"Kate jackson rec center before 7ish, right?",ham,,43,,,,,
Dear i have reache room,ham,,23,,,,,
"Fighting with the world is easy, u either win or lose bt fightng with some1 who is close to u is dificult if u lose - u lose if u win - u still lose.",ham,,149,,,,,
When can ü come out?,ham,,20,,,,,
Check with nuerologist.,ham,,23,,,,,
Lolnice. I went from a fish to ..water.?,ham,,40,,,,,
No it's waiting in e car dat's bored wat. Cos wait outside got nothing 2 do. At home can do my stuff or watch tv wat.,ham,,117,,,,,
"Maybe westshore or hyde park village, the place near my house?",ham,,62,,,,,
You should know now. So how's anthony. Are you bringing money. I've school fees to pay and rent and stuff like that. Thats why i need your help. A friend in need....|,ham,,166,,,,,
What's the significance?,ham,,24,,,,,
Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply..,ham,,136,,,,,
"8 at the latest, g's still there if you can scrounge up some ammo and want to give the new ak a try",ham,,99,,,,,
Prabha..i'm soryda..realy..frm heart i'm sory,ham,,45,,,,,
Lol ok your forgiven :),ham,,23,,,,,
No..jst change tat only..,ham,,25,,,,,
S:)no competition for him.,ham,,26,,,,,
"That way transport is less problematic than on sat night. By the way, if u want to ask  n  to join my bday, feel free. But need to know definite nos as booking on fri. ",ham,,168,,,,,
Usually the person is unconscious that's in children but in adults they may just behave abnormally. I.ll call you now,ham,,117,,,,,
But that's on ebay it might be less elsewhere.,ham,,46,,,,,
Shall i come to get pickle,ham,,26,,,,,
Were gonna go get some tacos,ham,,28,,,,,
"That's very rude, you on campus?",ham,,32,,,,,
Hi i won't b ard 4 christmas. But do enjoy n merry x'mas.,ham,,57,,,,,
Yes! How is a pretty lady like you single?,ham,,42,,,,,
Jay says that you're a double-faggot,ham,,36,,,,,
What Today-sunday..sunday is holiday..so no work..,ham,,50,,,,,
Gudnite....tc...practice going on,ham,,33,,,,,
I'll be late...,ham,,15,,,,,
"I've not called you in a while. This is hoping it was l8r malaria and that you know that we miss you guys. I miss Bani big, so pls give her my love especially. Have a great day.",ham,,177,,,,,
"Good afternoon, my love! How goes that day ? I hope maybe you got some leads on a job. I think of you, boytoy and send you a passionate kiss from across the sea",ham,,160,,,,,
"Probably gonna be here for a while, see you later tonight &lt;)",ham,,63,,,,,
Or maybe my fat fingers just press all these buttons and it doesn't know what to do.,ham,,84,,,,,
Ummmmmaah Many many happy returns of d day my dear sweet heart.. HAPPY BIRTHDAY dear,ham,,84,,,,,
"I am in tirupur da, once you started from office call me.",ham,,57,,,,,
"A famous quote : when you develop the ability to listen to 'anything' unconditionally without losing your temper or self confidence, it means you are ......... 'MARRIED'",ham,,169,,,,,
But am going to college pa. What to do. are else ill come there it self. Pa.,ham,,76,,,,,
4 oclock at mine. Just to bash out a flat plan.,ham,,47,,,,,
This girl does not stay in bed. This girl doesn't need recovery time. Id rather pass out while having fun then be cooped up in bed,ham,,130,,,,,
Then any special there?,ham,,23,,,,,
I know but you need to get hotel now. I just got my invitation but i had to apologise. Cali is to sweet for me to come to some english bloke's weddin,ham,,149,,,,,
"Sorry that took so long, omw now",ham,,32,,,,,
Wait  &lt;#&gt;  min..,ham,,22,,,,,
Ok give me 5 minutes I think I see her. BTW you're my alibi. You were cutting my hair the whole time.,ham,,101,,,,,
"Imagine you finally get to sink into that bath after I have put you through your paces, maybe even having you eat me for a while before I left ... But also imagine the feel of that cage on your cock surrounded by the bath water, reminding you always who owns you ... Enjoy, my cuck",ham,,281,,,,,
"Hurry up, I've been weed-deficient for like three days",ham,,54,,,,,
"Sure, if I get an acknowledgement from you that it's astoundingly tactless and generally faggy to demand a blood oath fo",ham,,120,,,,,
Ok. Every night take a warm bath drink a cup of milk and you'll see a work of magic. You still need to loose weight. Just so that you know,ham,,138,,,,,
I‘ll have a look at the frying pan in case it‘s cheap or a book perhaps. No that‘s silly a frying pan isn‘t likely to be a book,ham,,127,,,,,
O. Well uv causes mutations. Sunscreen is like essential thesedays,ham,,66,,,,,
Having lunch:)you are not in online?why?,ham,,40,,,,,
I know that my friend already told that.,ham,,40,,,,,
Hi Princess! Thank you for the pics. You are very pretty. How are you?,ham,,70,,,,,
"Aiyo... U always c our ex one... I dunno abt mei, she haven reply... First time u reply so fast... Y so lucky not workin huh, got bao by ur sugardad ah...gee.. ",ham,,160,,,,,
Hi msg me:)i'm in office..,ham,,26,,,,,
Thanx 4 e brownie it's v nice...,ham,,32,,,,,
Geeeee ... I love you so much I can barely stand it,ham,,51,,,,,
"Fuck babe ... I miss you already, you know ? Can't you let me send you some money towards your net ? I need you ... I want you ... I crave you ...",ham,,146,,,,,
"Ill call u 2mrw at ninish, with my address that icky American freek wont stop callin me 2 bad Jen k eh?",ham,,103,,,,,
Oooh bed ridden ey? What are YOU thinking of?,ham,,45,,,,,
"So anyways, you can just go to your gym or whatever, my love *smiles* I hope your ok and having a good day babe ... I miss you so much already",ham,,142,,,,,
Love it! Daddy will make you scream with pleasure! I am going to slap your ass with my dick!,ham,,92,,,,,
WOT U WANNA DO THEN MISSY?,ham,,26,,,,,
Yar lor wait 4 my mum 2 finish sch then have lunch lor... I whole morning stay at home clean my room now my room quite clean... Hee...,ham,,134,,,,,
Do you know where my lab goggles went,ham,,37,,,,,
Can you open the door?,ham,,22,,,,,
Waiting for your call.,ham,,22,,,,,
Nope i waiting in sch 4 daddy... ,ham,,33,,,,,
"I'm tired of arguing with you about this week after week. Do what you want and from now on, i'll do the same.",ham,,109,,,,,
Ü wait 4 me in sch i finish ard 5..,ham,,35,,,,,
"Arngd marriage is while u r walkin unfortuntly a snake bites u. bt love marriage is dancing in frnt of d snake &amp; sayin Bite me, bite me.",ham,,140,,,,,
Huh so early.. Then ü having dinner outside izzit?,ham,,50,,,,,
Ok anyway no need to change with what you said,ham,,46,,,,,
my ex-wife was not able to have kids. Do you want kids one day?,ham,,63,,,,,
So how's scotland. Hope you are not over showing your JJC tendencies. Take care. Live the dream,ham,,95,,,,,
Tell them u have a headache and just want to use 1 hour of sick time.,ham,,69,,,,,
"I dun thk i'll quit yet... Hmmm, can go jazz ? Yogasana oso can... We can go meet em after our lessons den... ",ham,,110,,,,,
"""Pete can you please ring meive hardly gotany credit""",ham,,53,,,,,
Ya srsly better than yi tho,ham,,27,,,,,
"I'm in a meeting, call me later at",ham,,34,,,,,
You still at grand prix?,ham,,24,,,,,
"I met you as a stranger and choose you as my friend. As long as the world stands, our friendship never ends. Lets be Friends forever!!! Gud nitz...",ham,,147,,,,,
I am great! How are you?,ham,,24,,,,,
Gud mrng dear have a nice day,ham,,29,,,,,
Will do. Was exhausted on train this morning. Too much wine and pie. You sleep well too,ham,,87,,,,,
I'm going out to buy mum's present ar.,ham,,38,,,,,
Mind blastin.. No more Tsunamis will occur from now on.. Rajnikant stopped swimming in Indian Ocean..:-D,ham,,104,,,,,
If u sending her home first it's ok lor. I'm not ready yet.,ham,,59,,,,,
Speaking of does he have any cash yet?,ham,,38,,,,,
Be happy there. I will come after noon,ham,,38,,,,,
