label,text,translated_text
ham,New car and house for my parents.:)i have only new job in hand:),Carro novo e casa para meus pais .:) Tenho apenas um novo emprego em mãos :)
ham,I'm so in love with you. I'm excited each day i spend with you. You make me so happy.,Estou tão apaixonado por você.Estou animado a cada dia que passo com você.Você me deixa tão feliz.
spam,-PLS STOP bootydelious (32/F) is inviting you to be her friend. Reply YES-434 or NO-434 See her: www.SMS.ac/u/bootydelious STOP? Send STOP FRND to 62468,
spam,"BangBabes Ur order is on the way. U SHOULD receive a Service Msg 2 download UR content. If U do not, GoTo wap. bangb. tv on UR mobile internet/service menu","Bangbabes seu pedido está a caminho.Você deve receber um serviço msg 2 baixar seu conteúdo.Se você não o fizer, vá para WAP.Bangb.TV no seu menu móvel Internet/Serviço"
ham,I place all ur points on e cultures module already.,Eu já coloco todos os seus pontos no módulo de culturas e já.
spam,URGENT! We are trying to contact you. Last weekends draw shows that you have won a å£900 prize GUARANTEED. Call 09061701939. Claim code S89. Valid 12hrs only,"URGENTE!Estamos tentando entrar em contato com você.No fim de semana passado, o sorteio mostra que você ganhou um prêmio £ £ 900 garantido.Ligue para 09061701939. Código de reivindicação S89.Apenas 12 horas válidas"
ham,"Hi frnd, which is best way to avoid missunderstding wit our beloved one's?","Oi amigo, qual é a melhor maneira de evitar mal -entendidos com nossos amados?"
ham,Great escape. I fancy the bridge but needs her lager. See you tomo ,"Grande fuga.Eu gosto da ponte, mas preciso da cerveja dela.Vejo você Tomo"
ham,Yes :)it completely in out of form:)clark also utter waste.,Sim :) Está completamente fora da forma :) Clark também resíduos.
ham,"Sir, I need AXIS BANK account no and bank address.","Senhor, preciso de uma conta bancária do eixo não e endereço bancário."
ham,"Hmmm.. Thk sure got time to hop ard... Ya, can go 4 free abt... Muz call u to discuss liao... ",Hmmm .. thk com certeza tem tempo para pular para ard ... você pode ir 4 grátis para ... Muz Ligue para você para discutir Liao ...
ham,What time you coming down later? ,A que horas você está descendo mais tarde?
ham,"Bloody hell, cant believe you forgot my surname Mr . Ill give u a clue, its spanish and begins with m... ","Bloody Hell, não posso acreditar que você esqueceu meu sobrenome sr.Vou te dar uma pista, é espanhol e começa com m ..."
ham,"Well, i'm gonna finish my bath now. Have a good...fine night.","Bem, eu vou terminar meu banho agora.Tenha uma boa noite ... boa."
ham,Let me know when you've got the money so carlos can make the call,Avise -me quando você tiver o dinheiro para que Carlos possa fazer a chamada
ham,U still going to the mall?,Você ainda vai ao shopping?
ham,"Turns out my friends are staying for the whole show and won't be back til ~ &lt;#&gt; , so feel free to go ahead and smoke that $ &lt;#&gt;  worth","Acontece que meus amigos estão hospedados para todo o show e não voltarão até o ~ & lt;#& gt;, então fique à vontade para seguir em frente e fumar esse $ & lt;#& gt;valor"
ham,Text her. If she doesnt reply let me know so i can have her log in,"Envie uma mensagem para ela.Se ela não responder, deixe -me saber para que eu possa fazer seu login"
ham,Hi! You just spoke to MANEESHA V. We'd like to know if you were satisfied with the experience. Reply Toll Free with Yes or No.,Oi!Você acabou de falar com Maneesha V. Gostaríamos de saber se estava satisfeito com a experiência.Responder pedágio gratuito com sim ou não.
ham,You lifted my hopes with the offer of money. I am in need. Especially when the end of the month approaches and it hurts my studying. Anyways have a gr8 weekend,"Você levantou minhas esperanças com a oferta de dinheiro.Estou em necessidade.Especialmente quando o final do mês se aproxima e prejudica meus estudos.De qualquer forma, tenha um fim de semana do gr8"
ham,Lol no. U can trust me.,LOL Não.Você pode confiar em mim.
ham,ok. I am a gentleman and will treat you with dignity and respect.,OK.Eu sou um cavalheiro e vou tratá -lo com dignidade e respeito.
ham,"He will, you guys close?","Ele vai, vocês fecham?"
ham,Going on nothing great.bye,Indo em nada ótimo. Por
ham,Hello handsome ! Are you finding that job ? Not being lazy ? Working towards getting back that net for mummy ? Where's my boytoy now ? Does he miss me ?,Olá bonito!Você está encontrando esse emprego?Não sendo preguiçoso?Trabalhando para recuperar essa rede para mamãe?Onde está meu boytoy agora?Ele sente minha falta?
ham,"Haha awesome, be there in a minute","Haha incrível, esteja lá em um minuto"
spam,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed å£1000 cash or å£5000 prize!,"Ligue para o nosso representante de atendimento ao cliente no Freephone 0808 145 4742 entre as 9h às 23h, pois você ganhou um prêmio £ 1000 em dinheiro ou Å £ 5000!"
ham,Have you got Xmas radio times. If not i will get it now,Você tem tempo de rádio de Natal.Se não vou conseguir agora
ham,I jus reached home. I go bathe first. But my sis using net tell u when she finishes k...,Eu só cheguei em casa.Eu vou tomar banho primeiro.Mas minha irmã usando rede diz a você quando ela terminar k ...
spam,Are you unique enough? Find out from 30th August. www.areyouunique.co.uk,Você é único o suficiente?Descubra a partir de 30 de agosto.www.areyouunique.co.uk
ham,I'm sorry. I've joined the league of people that dont keep in touch. You mean a great deal to me. You have been a friend at all times even at great personal cost. Do have a great week.|,"Desculpe.Entrei para a liga das pessoas que não mantêm contato.Você quer dizer muito para mim.Você tem sido um amigo o tempo todo, mesmo a um grande custo pessoal.Tenha uma ótima semana."
ham,Hi :)finally i completed the course:),Oi :) finalmente completei o curso :)
ham,It will stop on itself. I however suggest she stays with someone that will be able to give ors for every stool.,"Vai parar por si mesmo.No entanto, sugiro que ela fique com alguém que será capaz de dar Ors a cada fezes."
ham,How are you doing? Hope you've settled in for the new school year. Just wishin you a gr8 day,Como vai?Espero que você tenha se estabelecido no novo ano letivo.Só desejo -lhe um dia gr8
ham,Gud mrng dear hav a nice day,"Bom dia querido, tenha um bom dia"
ham,Did u got that persons story,Você conseguiu a história daquela pessoa
ham,is your hamster dead? Hey so tmr i meet you at 1pm orchard mrt? ,"Seu hamster está morto?Ei, amanhã eu te conheço às 13:00 Orchard MRT?"
ham,Hi its Kate how is your evening? I hope i can see you tomorrow for a bit but i have to bloody babyjontet! Txt back if u can. :) xxx,"Olá, é Kate, como está sua noite?Espero poder vê -lo amanhã um pouco, mas tenho que sangrento babyjontet!Txt de volta se você puder.:) xxx"
ham,"Found it, ENC  &lt;#&gt; , where you at?","Encontrou, Enc & lt;#& gt;, onde você está?"
ham,I sent you  &lt;#&gt;  bucks,Eu te enviei & lt;#& gt;Bucks
ham,Hello darlin ive finished college now so txt me when u finish if u can love Kate xxx,"Olá Darlin, eu terminei a faculdade agora, então me mande uma mensagem quando terminar se você puder amar Kate xxx"
ham,Your account has been refilled successfully by INR  &lt;DECIMAL&gt; . Your KeralaCircle prepaid account balance is Rs  &lt;DECIMAL&gt; . Your Transaction ID is KR &lt;#&gt; .,Sua conta foi recarregada com sucesso por INR & lt; decimal & gt;.Seu saldo da conta pré -pago de Keralacircle é Rs & lt; decimal & gt;.Seu ID da transação é Kr & lt;#& gt;.
ham,Goodmorning sleeping ga.,Goodmorning Sleeping Ga.
ham,U call me alter at 11 ok.,Você me chama de altera às 11 ok.
ham,ÌÏ say until like dat i dun buy ericsson oso cannot oredi lar...,"Ìï diz até que, como eu não tenho, compro ericsson oso não pode orredi lar ..."
ham,"As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there.","Quando entrei na minha cabine, meu pai disse: '' Feliz B'day Boss !! ''.Eu me senti especial.Ela me perguntou 4 almoço.Depois do almoço, ela me convidou para o apartamento dela.Nós fomos lá."
ham,"Aight yo, dats straight dogg","Aight yo, dats start Dogg"
ham,You please give us connection today itself before  &lt;DECIMAL&gt;  or refund the bill,Você nos dá uma conexão hoje antes de & lt; decimal & gt;ou reembolsar a conta
ham,Both :) i shoot big loads so get ready!,"Ambos :) Eu disparo grandes cargas, então prepare -se!"
ham,"What's up bruv, hope you had a great break. Do have a rewarding semester.","E aí, Bruv, espero que você tenha tido uma grande pausa.Tem um semestre gratificante."
ham,Home so we can always chat,Casa para que sempre possamos conversar
ham,K:)k:)good:)study well.,K :) K :) Bom :) Estude bem.
ham,Yup... How Ì_ noe leh...,Sim ... como ì_ noe leh ...
ham,Sounds great! Are you home now?,Parece ótimo!Você está em casa agora?
ham,Finally the match heading towards draw as your prediction.,"Finalmente, a partida está em direção ao sorteio como sua previsão."
ham,Tired. I haven't slept well the past few nights.,Cansado.Não dormi bem nas últimas noites.
ham,Easy ah?sen got selected means its good..,Fácil ah? Sen foi selecionado significa que é bom ..
ham,I have to take exam with march 3,Eu tenho que fazer o exame com 3 de março
ham,Yeah you should. I think you can use your gt atm now to register. Not sure but if there's anyway i can help let me know. But when you do be sure you are ready.,"Sim, você deveria.Eu acho que você pode usar seu ATM GT agora para se registrar.Não tenho certeza, mas se houver alguma maneira, eu posso ajudar a me avisar.Mas quando você tiver certeza de que está pronto."
ham,Ok no prob. Take ur time.,"OK, sem problemas.Sem pressa."
ham,There is os called ubandu which will run without installing in hard disk...you can use that os to copy the important files in system and give it to repair shop..,Há o sistema operacional chamado Ubandu que será executado sem instalar em disco rígido ... você pode usar esse sistema operacional para copiar os arquivos importantes no sistema e dar à loja de reparos.
ham,"Sorry, I'll call later","Desculpe, vou ligar mais tarde"
ham,U say leh... Of course nothing happen lar. Not say v romantic jus a bit only lor. I thk e nite scenery not so nice leh.,Você diz leh ... claro que nada acontece Lar.Não diga v romântico um pouco apenas.Eu sou o cenário não tão bom leh.
spam,"500 New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today!From ONLY å£1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18","500 novos celulares de 2004, devem ir!TXT: Nokia para NO: 89545 e colete o seu hoje! De apenas Å £ 1 www.4-tc.biz 2oPtout 087187262701.50GBP/mtmsg18"
ham,Would really appreciate if you call me. Just need someone to talk to.,Realmente apreciaria se você me ligasse.Só preciso de alguém com quem conversar.
spam,"Will u meet ur dream partner soon? Is ur career off 2 a flyng start? 2 find out free, txt HORO followed by ur star sign, e. g. HORO ARIES","Você encontrará seu parceiro dos seus sonhos em breve?A sua carreira está fora de 2 anos?2 Descubra grátis, o texto Horo seguido por seu sinal de estrela, e.g.Horo Aries"
ham,Hey company elama po mudyadhu.,"Ei, empresa Elama Po Mudyadhu."
ham,"Life is more strict than teacher... Bcoz Teacher teaches lesson &amp; then conducts exam, But Life first conducts Exam &amp; then teaches Lessons. Happy morning. . .","A vida é mais rigorosa que a professora ... BCOZ Professor ensina lição & amp;Em seguida, realiza o exame, mas a vida realiza primeiro o exame & amp;Então ensina lições.Feliz dia..."
ham,Dear good morning now only i am up,Caro bom dia agora só estou acordado
ham,Get down in gandhipuram and walk to cross cut road. Right side &lt;#&gt; street road and turn at first right.,Desça em Gandhipuram e caminhe até a Cross Cut Road.Lado direito & lt;#& gt;Estrada da rua e vire à direita.
ham,Dear we are going to our rubber place,"Querido, estamos indo para o nosso lugar de borracha"
ham,"Sorry battery died, yeah I'm here","Desculpe, a bateria morreu, sim, estou aqui"
ham,Yes:)here tv is always available in work place..,Sim:) Aqui a TV está sempre disponível no local de trabalho ..
spam,Text & meet someone sexy today. U can find a date or even flirt its up to U. Join 4 just 10p. REPLY with NAME & AGE eg Sam 25. 18 -msg recd@thirtyeight pence,"Texto e conheça alguém sexy hoje.Você pode encontrar uma data ou até flertar, u. junte -se a 4 apenas 10p.Responder com nome e idade, por exemplo, sam 25. 18 -sg recd@trinta pence"
ham,I have printed it oh. So  &lt;#&gt;  come upstairs,Eu imprimi oh.Então & lt;#& gt;suba as escadas
ham,Or ill be a little closer like at the bus stop on the same street,Ou estarei um pouco mais perto como na parada de ônibus na mesma rua
ham,Where are you?when wil you reach here?,Onde você está? Quando você chegará aqui?
ham,"New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them &amp; say, I'm always correct.!","Nova teoria: o argumento vence a situação, mas perde a pessoa.Então não discuta com seus amigos apenas .....chute -os & amp;Diga, estou sempre correto.!"
